batch_id,timestamp,machine_id,product_line,temperature,pressure,cycle_time,vibration,quality_measurement,defect_rate,temperature_tolerance,pressure_tolerance,cycle_time_tolerance,vibration_tolerance,operator_shift,operator_id,raw_material_batch,ambient_temperature,energy_consumption,maintenance_days,production_speed,actual_status,final_outcome,_sequence,temperature_rolling_mean,temperature_rolling_std,temperature_rolling_variance,temperature_deviation,temperature_rolling_z,temperature_baseline_z,temperature_change,temperature_pct_change,temperature_baseline_pct_change,pressure_rolling_mean,pressure_rolling_std,pressure_rolling_variance,pressure_deviation,pressure_rolling_z,pressure_baseline_z,pressure_change,pressure_pct_change,pressure_baseline_pct_change,cycle_time_rolling_mean,cycle_time_rolling_std,cycle_time_rolling_variance,cycle_time_deviation,cycle_time_rolling_z,cycle_time_baseline_z,cycle_time_change,cycle_time_pct_change,cycle_time_baseline_pct_change,vibration_rolling_mean,vibration_rolling_std,vibration_rolling_variance,vibration_deviation,vibration_rolling_z,vibration_baseline_z,vibration_change,vibration_pct_change,vibration_baseline_pct_change,temperature_tolerance_distance,temperature_tolerance_utilization_pct,temperature_near_limit,pressure_tolerance_distance,pressure_tolerance_utilization_pct,pressure_near_limit,cycle_time_tolerance_distance,cycle_time_tolerance_utilization_pct,cycle_time_near_limit,vibration_tolerance_distance,vibration_tolerance_utilization_pct,vibration_near_limit,quality_change,quality_pct_change,quality_rolling_mean,defect_rate_change,defect_rate_pct_change,defect_rate_rolling_mean,temperature_drift_score,pressure_drift_score,cycle_time_drift_score,vibration_drift_score,process_drift_score,defect_signal,quality_signal,supporting_signal,drift_score,detected_status,isolation_forest_anomaly,isolation_forest_score
11,2026-01-01 02:30:00,M-04,Line-C,71.2,97.343,40.819,2.028,48.433,0.957,78.0,108.0,49.0,3.3,Shift-A,OP-023,RM-0028,25.65,86.35,86,100.74,Stable,Accepted,10,70.19666486080119,1.4684895032143714,2.1564614210507913,1.0033351391988106,0.6832429765433214,0.6832429765433214,0.9960000000000093,1.4187225799099812,1.4293202407670043,100.11048658974745,1.8445616516004864,3.402407686555114,-2.767486589747449,-1.5003491953473935,-1.5003491953473935,-1.98599999999999,-1.9994160819095996,-2.764432262814387,41.893977356871964,1.229628464970188,1.511986161864941,-1.0749773568719618,-0.8742294013972947,-0.8742294013972947,-2.3149999999999977,-5.366995873324987,-2.565947242761926,2.0042308703367127,0.2876313597758366,0.08273179912649675,0.02376912966328737,0.08263747625367299,0.08263747625367299,-0.009999999999999787,-0.4906771344455274,1.1859476877179391,6.799999999999997,91.28205128205128,1,10.656999999999996,90.13240740740741,1,8.180999999999997,83.30408163265307,0,1.2719999999999998,61.45454545454546,0,-1.6739999999999995,-3.3408505797593135,48.433,0.23199999999999998,32.00000000000001,0.957,0.4188,0.3422,0.0,0.0,0.3045,0.0,0.1418,0.1418,0.2194,Stable,0,-0.0489
12,2026-01-01 02:45:00,M-06,Line-B,69.591,100.677,41.143,1.711,51.619,0.311,78.0,108.0,49.0,3.3,Shift-A,OP-017,RM-0029,26.17,87.32,106,100.89,Stable,Accepted,11,70.36466666666666,1.2928639338751624,1.6714971515151602,-0.7736666666666707,-0.5984130629645789,-0.4124407150854403,-1.6090000000000089,-2.2598314606741665,-0.8628114483818021,99.8445,1.9757567710074584,3.903614818181818,0.8325000000000102,0.42135753358724926,0.3071263081724608,3.334000000000003,3.4250023114142714,0.5658881797010187,41.63291666666667,1.2109957179064994,1.4665106287878777,-0.4899166666666659,-0.4045568943163614,-0.6107351759217537,0.32399999999999807,0.7937480095053795,-1.7925663884209342,1.7956666666666665,0.221668603318038,0.049136969696969686,-0.08466666666666645,-0.38195155019401344,-1.0194676636276376,-0.31699999999999995,-15.631163708086781,-14.630593444928305,8.409000000000006,89.21923076923076,0,7.322999999999993,93.21944444444445,1,7.856999999999999,83.96530612244898,0,1.5889999999999997,51.84848484848486,0,3.186,6.57815951933598,50.25808333333333,-0.6459999999999999,-67.50261233019855,0.86275,0.2813,0.548,0.0,0.0,0.3777,0.0,0.0,0.0,0.0474,Stable,0,-0.0876
13,2026-01-01 03:00:00,M-05,Line-A,68.06,100.148,41.529,1.867,49.614,0.733,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0025,24.18,93.22,113,103.97,Stable,Accepted,12,70.18738461538462,1.3931194336489112,1.9407817564102634,-2.1273846153846137,-1.527065493453413,-1.45500860314238,-1.5309999999999917,-2.199997126065145,-3.043826747379182,99.86784615384614,1.8935150226564457,3.5853991410256403,0.2801538461538513,0.1479543826173708,0.02033730356477597,-0.5290000000000106,-0.5254427525651417,0.037472008708012275,41.62492307692308,1.1597982914813574,1.3451320769230757,-0.09592307692307855,-0.08270668928177191,-0.29681921594162974,0.3860000000000028,0.938191186836157,-0.8711929014591233,1.801153846153846,0.21315168548627764,0.04543364102564102,0.06584615384615389,0.30891688093356856,-0.477106774600873,0.15599999999999992,9.11747516072472,-6.847059007411543,9.939999999999998,87.25641025641025,0,7.852000000000004,92.72962962962963,1,7.4709999999999965,84.7530612244898,0,1.4329999999999998,56.57575757575758,0,-2.0050000000000026,-3.884228675487711,50.20853846153846,0.422,135.69131832797424,0.8527692307692308,0.1504,0.5153,0.0,0.0,0.3409,0.0,0.0,0.0,0.054,Stable,0,-0.0749
14,2026-01-01 03:15:00,M-05,Line-C,70.538,98.19,41.272,1.844,51.163,1.326,78.0,108.0,49.0,3.3,Shift-A,OP-015,RM-0068,24.99,81.52,58,98.31,Stable,Accepted,13,70.21242857142857,1.3417420200439631,1.8002716483516545,0.32557142857142196,0.24264830623755407,0.23243961802359306,2.4779999999999944,3.640905083749635,0.48625549358458314,99.748,1.8736815672319074,3.5106826153846167,-1.558000000000007,-0.8315180269941631,-1.0411615074405836,-1.9579999999999984,-1.9551064424651488,-1.9183670514135092,41.599714285714285,1.1182831228526797,1.2505571428571416,-0.3277142857142863,-0.2930512667295782,-0.5058254380009376,-0.257000000000005,-0.618844662765794,-1.484646233451839,1.8042142857142858,0.20510941866811877,0.04206987362637363,0.03978571428571431,0.19397312197588717,-0.5570702390086649,-0.02299999999999991,-1.2319228709159025,-7.994631392430036,7.462000000000003,90.43333333333334,1,9.810000000000002,90.91666666666667,1,7.7280000000000015,84.22857142857143,0,1.4559999999999997,55.87878787878788,0,1.5489999999999995,3.1221026323215106,50.276714285714284,0.5930000000000001,80.90040927694409,0.8865714285714285,0.3622,0.3944,0.0,0.0,0.2918,0.0,0.0,0.0,0.1227,Stable,0,-0.0859
15,2026-01-01 03:30:00,M-05,Line-C,68.765,100.943,39.224,1.831,48.881,0.266,78.0,108.0,49.0,3.3,Shift-A,OP-003,RM-0078,23.48,84.98,11,102.43,Stable,Accepted,14,70.11593333333333,1.345864324867996,1.8113507809523866,-1.3509333333333302,-1.0037663591876778,-0.9749234554740948,-1.7729999999999961,-2.5135388017805904,-2.0395055287030504,99.82766666666666,1.831699003137589,3.3551212380952378,1.1153333333333393,0.608906447742146,0.4513340118126122,2.753,2.803747835828485,0.8315946097277335,41.44133333333333,1.2399594847451765,1.5374995238095237,-2.217333333333336,-1.7882304709246362,-2.171369184216714,-2.048000000000002,-4.962201977127356,-6.373177065829499,1.806,0.19776934617304645,0.039112714285714285,0.02499999999999991,0.12640988345142795,-0.6022669797608957,-0.013000000000000123,-0.7049891540130249,-8.643259262223106,9.235,88.16025641025641,0,7.057000000000002,93.46574074074074,1,9.776000000000003,80.04897959183673,0,1.4689999999999999,55.484848484848484,0,-2.2819999999999965,-4.460254480777115,50.18366666666667,-1.06,-79.93966817496229,0.8452000000000001,0.2107,0.5644,0.0,0.0,0.3791,0.0,0.0297,0.0297,0.1567,Stable,1,0.0054
16,2026-01-01 03:45:00,M-05,Line-B,70.063,101.512,40.176,2.479,50.768,0.789,78.0,108.0,49.0,3.3,Shift-A,OP-016,RM-0123,25.93,85.97,76,106.25,Stable,Accepted,15,70.112625,1.3002958060892678,1.6907691833333385,-0.049624999999991815,-0.03816439287706582,-0.09102200629191516,1.2980000000000018,1.8875881625827207,-0.1904148310553572,99.9329375,1.8189990826000981,3.3087576624999984,1.5790625000000063,0.8680941706374454,0.7598083853887372,0.5690000000000026,0.5636844555838572,1.3999666348600888,41.36225,1.2389779390018747,1.535066333333333,-1.1862500000000011,-0.9574423907463991,-1.3971515834367207,0.9520000000000053,2.4270854578829493,-4.100774061716436,1.8480625,0.2545844899046288,0.06481326250000002,0.6309375000000002,2.478302980029769,1.6506167131195129,0.6480000000000001,35.39049699617696,23.688345324385,7.936999999999998,89.82435897435897,0,6.4879999999999995,93.9925925925926,1,8.823999999999998,81.99183673469388,0,0.8209999999999997,75.12121212121214,0,1.8870000000000005,3.860395654753379,50.2201875,0.523,196.61654135338344,0.8416875,0.3216,0.5995,0.0,0.2602,0.4474,0.0,0.0,0.0,0.1916,Stable,0,-0.0307
17,2026-01-01 04:00:00,M-04,Line-D,72.78,98.979,41.079,2.039,49.006,1.439,78.0,108.0,49.0,3.3,Shift-A,OP-011,RM-0030,23.63,80.7,91,103.46,Stable,Accepted,16,70.26952941176471,1.415492498993156,2.0036190147058903,2.510470588235293,1.7735668610190434,1.7591784847928131,2.7169999999999987,3.8779384268444073,3.6801394258851454,99.87682352941177,1.7763697614550198,3.1554895294117635,-0.8978235294117667,-0.5054260373563001,-0.6134176045380141,-2.5330000000000013,-2.4952714949956656,-1.130237828514692,41.345588235294116,1.2016006542745143,1.443844132352941,-0.26658823529411535,-0.22186092721052342,-0.6627834179909967,0.9029999999999987,2.2476105137395397,-1.945332976932736,1.8592941176470588,0.25081262047240627,0.06290697058823531,0.17970588235294138,0.7164945767659732,0.12088087227479145,-0.43999999999999995,-17.749092375958043,1.734786654465922,5.219999999999999,93.30769230769232,1,9.021,91.64722222222223,1,7.920999999999999,83.83469387755102,0,1.2609999999999997,61.78787878787879,0,-1.7620000000000005,-3.4706901985502636,50.14876470588235,0.65,82.382762991128,0.8768235294117648,0.5538,0.4431,0.0,0.0,0.4015,0.0,0.0,0.0,0.2595,Stable,0,-0.0505
18,2026-01-01 04:15:00,M-01,Line-C,69.776,104.158,42.445,1.906,50.338,0.989,78.0,108.0,49.0,3.3,Shift-A,OP-011,RM-0020,24.87,87.76,37,100.21,Warning,Accepted,17,70.24211111111111,1.3781476011144538,1.8992908104575235,-0.46611111111111825,-0.33821566770801076,-0.28646092456255506,-3.004000000000005,-4.12750755702117,-0.5992661640483452,100.11466666666666,1.9970280271384453,3.988120941176471,4.0433333333333366,2.0246753066991534,2.194295542651344,5.179000000000002,5.232423039230549,4.043046386178553,41.406666666666666,1.194178575669583,1.4260624705882343,1.038333333333334,0.8694958647630521,0.44812124867440767,1.3659999999999997,3.32530003164635,1.3152788966160318,1.8618888888888891,0.2435728877235456,0.059327751633986944,0.04411111111111077,0.18110025103112762,-0.341516552344182,-0.13300000000000023,-6.522805296714084,-4.901175398032357,8.224000000000004,89.45641025641025,0,3.8419999999999987,96.44259259259259,1,6.555,86.62244897959184,0,1.394,57.757575757575765,0,1.3320000000000007,2.7180345263845274,50.159277777777774,-0.45000000000000007,-31.271716469770684,0.8830555555555555,0.2971,0.7628,0.1082,0.0,0.5274,0.0,0.0,0.0,0.3116,Warning,0,-0.0317
19,2026-01-01 04:30:00,M-06,Line-B,71.18,101.28,41.919,2.146,50.002,1.631,78.0,108.0,49.0,3.3,Shift-A,OP-005,RM-0006,24.91,83.53,106,97.78,Stable,Accepted,18,70.29147368421053,1.3564922643192268,1.840071263157903,0.8885263157894769,0.6550176061898852,0.6696235397300394,1.4040000000000106,2.012153175877107,1.4008288586769067,100.176,1.9590896979067713,3.838032444444445,1.1039999999999992,0.5635270305283061,0.6340332453717592,-2.878,-2.7631098907429097,1.1682226808518192,41.43363157894737,1.1664698029394456,1.3606518011695892,0.4853684210526268,0.41610028809106125,0.02034975916781428,-0.5260000000000034,-1.2392507951466736,0.05972849728465317,1.8768421052631576,0.24552014245449844,0.060280140350877205,0.26915789473684226,1.0962762242072441,0.49288481538930246,0.24,12.591815320041967,7.0734929673780504,6.819999999999993,91.25641025641028,1,6.719999999999999,93.77777777777779,1,7.081000000000003,85.54897959183673,0,1.154,65.03030303030303,0,-0.3359999999999985,-0.667487782589693,50.151,0.642,64.91405460060669,0.9224210526315789,0.4171,0.5852,0.0366,0.0,0.4225,0.0655,0.0,0.0655,0.1939,Stable,0,-0.1093
20,2026-01-01 04:45:00,M-03,Line-A,69.657,102.292,40.901,2.509,48.592,1.533,78.0,108.0,49.0,3.3,Shift-A,OP-009,RM-0025,26.2,88.28,47,99.95,Stable,Accepted,19,70.25975,1.3279131183929194,1.7633532500000075,-0.6027500000000003,-0.4539077080053751,-0.367496573601599,-1.5230000000000103,-2.13964596796854,-0.7687898874844583,100.2818,1.9646637210581626,3.8599035368421055,2.0101999999999975,1.0231776453414172,1.1826730802734065,1.0120000000000005,0.9992101105845252,2.1791057905775504,41.407,1.1415880905217308,1.3032233684210517,-0.5059999999999931,-0.44324218533914456,-0.8075425912460765,-1.0179999999999936,-2.428493046112723,-2.3702150512311784,1.9084499999999998,0.2776484856413724,0.07708868157894737,0.6005500000000001,2.1629867658479034,1.7549168840861977,0.363,16.915191053122093,25.185178870061293,8.343000000000004,89.30384615384614,0,5.707999999999998,94.71481481481482,1,8.098999999999997,83.47142857142858,0,0.7909999999999999,76.03030303030303,0,-1.4100000000000037,-2.8198872045118284,50.07305,-0.09800000000000009,-6.008583690987135,0.9529500000000001,0.2869,0.6477,0.0,0.302,0.4784,0.0165,0.102,0.102,0.2036,Stable,0,-0.0403
